TIME, VALUE
2023-01-15 19:24:27.310,10632170708992
2023-01-15 19:25:27.310,10632170708992
2023-01-15 19:26:27.310,10632170708992
2023-01-15 19:27:27.310,10632170708992
2023-01-15 19:28:27.310,10632170119168
2023-01-15 19:29:27.310,10632170119168
2023-01-15 19:30:27.310,10632170119168
2023-01-15 19:31:27.310,10632169922560
2023-01-15 19:32:27.310,10632169922560
2023-01-15 19:33:27.310,10632169922560
2023-01-15 19:34:27.310,10632169922560
2023-01-15 19:35:27.310,10632169922560
2023-01-15 19:36:27.310,10632169922560
2023-01-15 19:37:27.310,10632169922560
2023-01-15 19:38:27.310,10632165007360
2023-01-15 19:39:27.310,10632165007360
2023-01-15 19:40:27.310,10632165007360
2023-01-15 19:41:27.310,10632164941824
2023-01-15 19:42:27.310,10632164941824
2023-01-15 19:43:27.310,10632164941824
2023-01-15 19:44:27.310,10632164941824
2023-01-15 19:45:27.310,10632164941824
2023-01-15 19:46:27.312,10632164941824
2023-01-15 19:47:27.310,10632164941824
2023-01-15 19:48:27.310,10632164352000
2023-01-15 19:49:27.310,10632164352000
2023-01-15 19:50:27.310,10632164352000
2023-01-15 19:51:27.310,10632164286464
2023-01-15 19:52:27.310,10632164286464
2023-01-15 19:53:27.310,10632164286464
2023-01-15 19:54:27.310,10632164286464
2023-01-15 19:55:27.310,10632164286464
2023-01-15 19:56:27.310,10632164286464
2023-01-15 19:57:27.310,10632164286464
2023-01-15 19:58:27.310,10632180146176
2023-01-15 19:59:27.310,10632180146176
2023-01-15 20:00:27.310,10632180146176
2023-01-15 20:01:27.310,10632179949568
2023-01-15 20:02:27.310,10632179949568
2023-01-15 20:03:27.310,10632179949568
2023-01-15 20:04:27.310,10632179949568
2023-01-15 20:05:27.312,10632179949568
2023-01-15 20:06:27.310,10632179949568
2023-01-15 20:07:27.310,10632179949568
2023-01-15 20:08:27.310,10632175165440
2023-01-15 20:09:27.310,10632175165440
2023-01-15 20:10:27.310,10632175165440
2023-01-15 20:11:27.310,10632175099904
2023-01-15 20:12:27.310,10632175099904
2023-01-15 20:13:27.310,10632175099904
2023-01-15 20:14:27.310,10632175099904
2023-01-15 20:15:27.310,10632175099904
2023-01-15 20:16:27.310,10632175099904
2023-01-15 20:17:27.310,10632175099904
2023-01-15 20:18:27.310,10632165793792
2023-01-15 20:19:27.310,10632165793792
2023-01-15 20:20:27.310,10632165793792
2023-01-15 20:21:27.310,10632165662720
2023-01-15 20:22:27.310,10632165662720
2023-01-15 20:23:27.310,10632165662720
2023-01-15 20:24:27.310,10632165662720
2023-01-15 20:25:27.310,10632165662720
2023-01-15 20:26:27.310,10632165662720
2023-01-15 20:27:27.310,10632165662720
2023-01-15 20:28:27.310,10632165072896
2023-01-15 20:29:27.310,10632165072896
2023-01-15 20:30:27.310,10632165072896
2023-01-15 20:31:27.310,10632160813056
2023-01-15 20:32:27.310,10632160813056
2023-01-15 20:33:27.310,10632160813056
2023-01-15 20:34:27.310,10632160813056
2023-01-15 20:35:27.310,10632160813056
2023-01-15 20:36:27.310,10632160813056
2023-01-15 20:37:27.310,10632160813056
2023-01-15 20:38:27.310,10632160026624
2023-01-15 20:39:27.310,10632160026624
2023-01-15 20:40:27.315,10632160026624
2023-01-15 20:41:27.310,10632159895552
2023-01-15 20:42:27.310,10632159895552
2023-01-15 20:43:27.310,10632159895552
2023-01-15 20:44:27.310,10632159895552
2023-01-15 20:45:27.310,10632159895552
2023-01-15 20:46:27.310,10632159895552
2023-01-15 20:47:27.310,10632159895552
2023-01-15 20:48:27.310,10632159305728
2023-01-15 20:49:27.310,10632159305728
2023-01-15 20:50:27.310,10632158814208
2023-01-15 20:51:27.310,10632158748672
2023-01-15 20:52:27.310,10632158748672
2023-01-15 20:53:27.385,10632158748672
2023-01-15 20:54:27.310,10632158748672
2023-01-15 20:55:27.310,10632158748672
2023-01-15 20:56:27.310,10632158748672
2023-01-15 20:57:27.310,10632158748672
2023-01-15 20:58:27.310,10632153833472
2023-01-15 20:59:27.310,10632153833472
2023-01-15 21:00:27.310,10632153833472
2023-01-15 21:01:27.310,10632153767936
2023-01-15 21:02:27.310,10632153767936
2023-01-15 21:03:27.310,10632153767936
2023-01-15 21:04:27.310,10632153767936
2023-01-15 21:05:27.310,10632153767936
2023-01-15 21:06:27.310,10632153767936
2023-01-15 21:07:27.310,10632153767936
2023-01-15 21:08:27.310,10632149049344
2023-01-15 21:09:27.310,10632149049344
2023-01-15 21:10:27.310,10632149049344
2023-01-15 21:11:27.310,10632148918272
2023-01-15 21:12:27.310,10632148918272
2023-01-15 21:13:27.310,10632148918272
2023-01-15 21:14:27.310,10632148918272
2023-01-15 21:15:27.310,10632148918272
2023-01-15 21:16:27.310,10632148918272
2023-01-15 21:17:27.310,10632148918272
2023-01-15 21:18:27.310,10632164515840
2023-01-15 21:19:27.310,10632164515840
2023-01-15 21:20:27.310,10632164515840
2023-01-15 21:21:27.310,10632164450304
2023-01-15 21:22:27.310,10632164450304
2023-01-15 21:23:27.313,10632164450304
2023-01-15 21:24:27.310,10632164450304
2023-01-15 21:25:27.310,10632164450304
2023-01-15 21:26:27.310,10632164450304
2023-01-15 21:27:27.310,10632164450304
2023-01-15 21:28:27.310,10632163794944
2023-01-15 21:29:27.310,10632163794944
2023-01-15 21:30:27.310,10632163794944
2023-01-15 21:31:27.310,10632163663872
2023-01-15 21:32:27.310,10632163663872
2023-01-15 21:33:27.310,10632163663872
2023-01-15 21:34:27.310,10632163663872
2023-01-15 21:35:27.310,10632163663872
2023-01-15 21:36:27.310,10632163663872
2023-01-15 21:37:27.312,10632163663872
2023-01-15 21:38:27.310,10632163008512
2023-01-15 21:39:27.310,10632163008512
2023-01-15 21:40:27.310,10632163008512
2023-01-15 21:41:27.310,10632162942976
2023-01-15 21:42:27.310,10632162942976
2023-01-15 21:43:27.310,10632162942976
2023-01-15 21:44:27.310,10632162942976
2023-01-15 21:45:27.310,10632162942976
2023-01-15 21:46:27.310,10632162942976
2023-01-15 21:47:27.310,10632162942976
2023-01-15 21:48:27.310,10632158158848
2023-01-15 21:49:27.310,10632158158848
2023-01-15 21:50:27.310,10632158158848
2023-01-15 21:51:27.310,10632157962240
2023-01-15 21:52:27.310,10632157962240
2023-01-15 21:53:27.310,10632157962240
2023-01-15 21:54:27.310,10632157962240
2023-01-15 21:55:27.310,10632157962240
2023-01-15 21:56:27.310,10632157962240
2023-01-15 21:57:27.310,10632157962240
2023-01-15 21:58:27.310,10632157306880
2023-01-15 21:59:27.310,10632157306880
2023-01-15 22:00:27.312,10632157306880
2023-01-15 22:01:27.312,10632153047040
2023-01-15 22:02:27.310,10632153047040
2023-01-15 22:03:27.310,10632153047040
2023-01-15 22:04:27.310,10632153047040
2023-01-15 22:05:27.310,10632153047040
2023-01-15 22:06:27.310,10632153047040
2023-01-15 22:07:27.310,10632153047040
2023-01-15 22:08:27.310,10632165040128
2023-01-15 22:09:27.310,10632165040128
2023-01-15 22:10:27.310,10632165040128
2023-01-15 22:11:27.310,10632164974592
2023-01-15 22:12:27.310,10632164974592
2023-01-15 22:13:27.310,10632164974592
2023-01-15 22:14:27.310,10632164974592
2023-01-15 22:15:27.310,10632164974592
2023-01-15 22:16:27.315,10632164974592
2023-01-15 22:17:27.310,10632164974592
2023-01-15 22:18:27.310,10632159666176
2023-01-15 22:19:27.310,10632159666176
2023-01-15 22:20:27.310,10632159666176
2023-01-15 22:21:27.310,10632159600640
2023-01-15 22:22:27.310,10632159600640
2023-01-15 22:23:27.310,10632159600640
2023-01-15 22:24:27.310,10632159600640
2023-01-15 22:25:27.310,10632159600640
2023-01-15 22:26:27.310,10632159600640
2023-01-15 22:27:27.310,10632159600640
2023-01-15 22:28:27.310,10632158945280
2023-01-15 22:29:27.310,10632158945280
2023-01-15 22:30:27.310,10632158945280
2023-01-15 22:31:27.310,10632158879744
2023-01-15 22:32:27.310,10632158879744
2023-01-15 22:33:27.310,10632158879744
2023-01-15 22:34:27.310,10632158879744
2023-01-15 22:35:27.310,10632158879744
2023-01-15 22:36:27.310,10632158879744
2023-01-15 22:37:27.310,10632158879744
2023-01-15 22:38:27.310,10632157962240
2023-01-15 22:39:27.310,10632157241344
2023-01-15 22:40:27.312,10632157241344
2023-01-15 22:41:27.310,10632157044736
2023-01-15 22:42:27.310,10632157044736
2023-01-15 22:43:27.310,10632157044736
2023-01-15 22:44:27.310,10632157044736
2023-01-15 22:45:27.310,10632157044736
2023-01-15 22:46:27.310,10632157044736
2023-01-15 22:47:27.310,10632157044736
2023-01-15 22:48:27.310,10632152326144
2023-01-15 22:49:27.310,10632152326144
2023-01-15 22:50:27.310,10632152326144
2023-01-15 22:51:27.768,10632152195072
2023-01-15 22:52:27.310,10632152195072
2023-01-15 22:53:27.310,10632152195072
2023-01-15 22:54:27.310,10632152195072
2023-01-15 22:55:27.310,10632152195072
2023-01-15 22:56:27.310,10632152195072
2023-01-15 22:57:27.310,10632152195072
2023-01-15 22:58:27.310,10632151474176
2023-01-15 22:59:27.310,10632151474176
2023-01-15 23:00:27.310,10632151474176
2023-01-15 23:01:27.310,10632151343104
2023-01-15 23:02:27.310,10632151343104
2023-01-15 23:03:27.310,10632151343104
2023-01-15 23:04:27.310,10632151343104
2023-01-15 23:05:27.310,10632151343104
2023-01-15 23:06:27.369,10632151343104
2023-01-15 23:07:27.310,10632151343104
2023-01-15 23:08:27.310,10632146558976
2023-01-15 23:09:27.310,10632146558976
2023-01-15 23:10:27.310,10632146558976
2023-01-15 23:11:27.310,10632146427904
2023-01-15 23:12:27.310,10632146427904
2023-01-15 23:13:27.313,10632146427904
2023-01-15 23:14:27.310,10632146427904
2023-01-15 23:15:27.310,10632146427904
2023-01-15 23:16:27.310,10632146427904
2023-01-15 23:17:27.310,10632146427904
2023-01-15 23:18:27.310,10632141447168
2023-01-15 23:19:27.310,10632141447168
2023-01-15 23:20:27.310,10632141447168
2023-01-15 23:21:27.310,10632141316096
2023-01-15 23:22:27.310,10632141316096
2023-01-15 23:23:27.310,10632141316096
2023-01-15 23:24:27.310,10632141316096
2023-01-15 23:25:27.310,10632141316096
2023-01-15 23:26:27.310,10632141316096
2023-01-15 23:27:27.310,10632141316096
2023-01-15 23:28:27.310,10632132337664
2023-01-15 23:29:27.312,10632132337664
2023-01-15 23:30:27.310,10632132337664
2023-01-15 23:31:27.310,10632132272128
2023-01-15 23:32:27.310,10632132272128
2023-01-15 23:33:27.310,10632132272128
2023-01-15 23:34:27.310,10632132272128
2023-01-15 23:35:27.310,10632132272128
2023-01-15 23:36:27.310,10632132272128
2023-01-15 23:37:27.310,10632132272128
2023-01-15 23:38:27.310,10632131354624
2023-01-15 23:39:27.310,10632131354624
2023-01-15 23:40:27.310,10632131354624
2023-01-15 23:41:27.310,10632131354624
2023-01-15 23:42:27.310,10632131354624
2023-01-15 23:43:27.310,10632131354624
2023-01-15 23:44:27.310,10632131354624
2023-01-15 23:45:27.310,10632131354624
2023-01-15 23:46:27.310,10632131354624
2023-01-15 23:47:27.310,10632131354624
2023-01-15 23:48:27.310,10632147410944
2023-01-15 23:49:27.310,10632147410944
2023-01-15 23:50:27.310,10632147410944
2023-01-15 23:51:27.310,10632147345408
2023-01-15 23:52:27.310,10632147345408
2023-01-15 23:53:27.314,10632147345408
2023-01-15 23:54:27.312,10632147345408
2023-01-15 23:55:27.310,10632147345408
2023-01-15 23:56:27.310,10632147345408
2023-01-15 23:57:27.310,10632147345408
2023-01-15 23:58:27.310,10632146427904
2023-01-15 23:59:27.310,10632146427904
2023-01-16 00:00:27.310,10632146427904
2023-01-16 00:01:27.310,10632146231296
2023-01-16 00:02:27.310,10632146231296
2023-01-16 00:03:27.310,10632146231296
2023-01-16 00:04:27.310,10632145707008
2023-01-16 00:05:27.310,10632145707008
2023-01-16 00:06:27.310,10632145707008
2023-01-16 00:07:27.310,10632145412096
2023-01-16 00:08:27.310,10632140562432
2023-01-16 00:09:27.310,10632140562432
2023-01-16 00:10:27.310,10632140562432
2023-01-16 00:11:27.310,10632140496896
2023-01-16 00:12:27.310,10632140496896
2023-01-16 00:13:27.310,10632140496896
2023-01-16 00:14:27.310,10632140496896
2023-01-16 00:15:27.310,10632140496896
2023-01-16 00:16:27.310,10632140496896
2023-01-16 00:17:27.310,10632140496896
2023-01-16 00:18:27.310,10632139644928
2023-01-16 00:19:27.310,10632139644928
2023-01-16 00:20:27.310,10632139644928
2023-01-16 00:21:27.310,10632139513856
2023-01-16 00:22:27.310,10632139513856
2023-01-16 00:23:27.310,10632139513856
2023-01-16 00:24:27.310,10632139513856
2023-01-16 00:25:27.310,10632139513856
2023-01-16 00:26:27.310,10632139513856
2023-01-16 00:27:27.310,10632139513856
2023-01-16 00:28:27.310,10632138924032
2023-01-16 00:29:27.310,10632138924032
2023-01-16 00:30:27.310,10632138924032
2023-01-16 00:31:27.310,10632138858496
2023-01-16 00:32:27.310,10632138858496
2023-01-16 00:33:27.310,10632138858496
2023-01-16 00:34:27.310,10632138858496
2023-01-16 00:35:27.310,10632138858496
2023-01-16 00:36:27.310,10632138858496
2023-01-16 00:37:27.310,10632138858496
2023-01-16 00:38:27.310,10632133943296
2023-01-16 00:39:27.310,10632133943296
2023-01-16 00:40:27.310,10632133943296
2023-01-16 00:41:27.310,10632133812224
2023-01-16 00:42:27.310,10632133812224
2023-01-16 00:43:27.310,10632133812224
2023-01-16 00:44:27.310,10632133812224
2023-01-16 00:45:27.310,10632133812224
2023-01-16 00:46:27.310,10632133812224
2023-01-16 00:47:27.310,10632133812224
2023-01-16 00:48:27.310,10632129028096
2023-01-16 00:49:27.310,10632129028096
2023-01-16 00:50:27.310,10632129028096
2023-01-16 00:51:27.310,10632128962560
2023-01-16 00:52:27.310,10632128962560
2023-01-16 00:53:27.310,10632128962560
2023-01-16 00:54:27.310,10632128962560
2023-01-16 00:55:27.310,10632128962560
2023-01-16 00:56:27.310,10632128962560
2023-01-16 00:57:27.310,10632128962560
2023-01-16 00:58:27.310,10632123850752
2023-01-16 00:59:27.310,10632123850752
2023-01-16 01:00:27.310,10632123850752
2023-01-16 01:01:27.310,10632119459840
2023-01-16 01:02:27.310,10632119459840
2023-01-16 01:03:27.310,10632119459840
2023-01-16 01:04:27.310,10632119459840
2023-01-16 01:05:27.310,10632119459840
2023-01-16 01:06:27.310,10632119459840
2023-01-16 01:07:27.310,10632119459840
2023-01-16 01:08:27.310,10632135581696
2023-01-16 01:09:27.310,10632135581696
2023-01-16 01:10:27.310,10632135581696
2023-01-16 01:11:27.310,10632135385088
2023-01-16 01:12:27.310,10632135385088
2023-01-16 01:13:27.310,10632135385088
2023-01-16 01:14:27.310,10632135385088
2023-01-16 01:15:27.310,10632135385088
2023-01-16 01:16:27.310,10632135385088
2023-01-16 01:17:27.310,10632135385088
2023-01-16 01:18:27.310,10632147116032
2023-01-16 01:19:27.310,10632147116032
2023-01-16 01:20:27.310,10632147116032
2023-01-16 01:21:27.310,10632146984960
2023-01-16 01:22:27.310,10632146984960
2023-01-16 01:23:27.310,10632146984960
2023-01-16 01:24:27.310,10632146984960
2023-01-16 01:25:27.310,10632146984960
2023-01-16 01:26:27.310,10632146984960
2023-01-16 01:27:27.310,10632146984960
2023-01-16 01:28:27.310,10632146395136
2023-01-16 01:29:27.310,10632146395136
2023-01-16 01:30:27.310,10632146395136
2023-01-16 01:31:27.310,10632146329600
2023-01-16 01:32:27.310,10632146329600
2023-01-16 01:33:27.310,10632146329600
2023-01-16 01:34:27.310,10632146329600
2023-01-16 01:35:27.310,10632146329600
2023-01-16 01:36:27.310,10632146329600
2023-01-16 01:37:27.310,10632146329600
2023-01-16 01:38:27.310,10632145543168
2023-01-16 01:39:27.310,10632145543168
2023-01-16 01:40:27.310,10632145543168
2023-01-16 01:41:27.310,10632145412096
2023-01-16 01:42:27.310,10632145412096
2023-01-16 01:43:27.310,10632145412096
2023-01-16 01:44:27.310,10632145412096
2023-01-16 01:45:27.310,10632145412096
2023-01-16 01:46:27.310,10632145412096
2023-01-16 01:47:27.310,10632145412096
2023-01-16 01:48:27.310,10632161599488
2023-01-16 01:49:27.310,10632161599488
2023-01-16 01:50:27.310,10632161599488
2023-01-16 01:51:27.310,10632161599488
2023-01-16 01:52:27.310,10632161599488
2023-01-16 01:53:27.310,10632161533952
2023-01-16 01:54:27.310,10632161533952
2023-01-16 01:55:27.310,10632161533952
2023-01-16 01:56:27.310,10632161533952
2023-01-16 01:57:27.310,10632161533952
2023-01-16 01:58:27.310,10632160878592
2023-01-16 01:59:27.310,10632160878592
2023-01-16 02:00:27.312,10632156618752
2023-01-16 02:01:27.310,10632152293376
2023-01-16 02:02:27.310,10632152293376
2023-01-16 02:03:27.310,10632152293376
2023-01-16 02:04:27.310,10632152293376
2023-01-16 02:05:27.310,10632152293376
2023-01-16 02:06:27.310,10632152293376
2023-01-16 02:07:27.310,10632152293376
2023-01-16 02:08:27.310,10632147378176
2023-01-16 02:09:27.310,10632147378176
2023-01-16 02:10:27.310,10632147378176
2023-01-16 02:11:27.310,10632147312640
2023-01-16 02:12:27.310,10632147312640
2023-01-16 02:13:27.310,10632147312640
2023-01-16 02:14:27.310,10632147312640
2023-01-16 02:15:27.310,10632147312640
2023-01-16 02:16:27.310,10632147312640
2023-01-16 02:17:27.310,10632147312640
2023-01-16 02:18:27.310,10632142069760
2023-01-16 02:19:27.310,10632142069760
2023-01-16 02:20:27.310,10632142069760
2023-01-16 02:21:27.310,10632142004224
2023-01-16 02:22:27.310,10632142004224
2023-01-16 02:23:27.310,10632142004224
2023-01-16 02:24:27.310,10632142004224
2023-01-16 02:25:27.310,10632142004224
2023-01-16 02:26:27.310,10632142004224
2023-01-16 02:27:27.310,10632142004224
2023-01-16 02:28:27.310,10632141217792
2023-01-16 02:29:27.310,10632141217792
2023-01-16 02:30:27.310,10632141217792
2023-01-16 02:31:27.310,10632141217792
2023-01-16 02:32:27.310,10632141217792
2023-01-16 02:33:27.310,10632141217792
2023-01-16 02:34:27.310,10632141217792
2023-01-16 02:35:27.310,10632141217792
2023-01-16 02:36:27.310,10632141217792
2023-01-16 02:37:27.310,10632141217792
2023-01-16 02:38:27.310,10632140496896
2023-01-16 02:39:27.310,10632140496896
2023-01-16 02:40:27.310,10632140496896
2023-01-16 02:41:27.310,10632140300288
2023-01-16 02:42:27.310,10632140300288
2023-01-16 02:43:27.310,10632140300288
2023-01-16 02:44:27.310,10632140300288
2023-01-16 02:45:27.310,10632140300288
2023-01-16 02:46:27.310,10632140300288
2023-01-16 02:47:27.310,10632140300288
2023-01-16 02:48:27.310,10632139710464
2023-01-16 02:49:27.310,10632139710464
2023-01-16 02:50:27.310,10632139710464
2023-01-16 02:51:27.310,10632139579392
2023-01-16 02:52:27.310,10632139579392
2023-01-16 02:53:27.310,10632139579392
2023-01-16 02:54:27.310,10632139579392
2023-01-16 02:55:27.310,10632139579392
2023-01-16 02:56:27.310,10632139579392
2023-01-16 02:57:27.310,10632139579392
2023-01-16 02:58:27.310,10632134598656
2023-01-16 02:59:27.310,10632134598656
2023-01-16 03:00:27.310,10632134598656
2023-01-16 03:01:27.310,10632134598656
2023-01-16 03:02:27.310,10632134598656
2023-01-16 03:03:27.310,10632134598656
2023-01-16 03:04:27.310,10632134598656
2023-01-16 03:05:27.310,10632134598656
2023-01-16 03:06:27.310,10632134598656
2023-01-16 03:07:27.310,10632134598656
2023-01-16 03:08:27.310,10632133943296
2023-01-16 03:09:27.310,10632133943296
2023-01-16 03:10:27.310,10632133943296
2023-01-16 03:11:27.310,10632133877760
2023-01-16 03:12:27.310,10632133877760
2023-01-16 03:13:27.310,10632133877760
2023-01-16 03:14:27.310,10632133877760
2023-01-16 03:15:27.310,10632133877760
2023-01-16 03:16:27.310,10632133877760
2023-01-16 03:17:27.310,10632133877760
2023-01-16 03:18:27.310,10632128634880
2023-01-16 03:19:27.312,10632128634880
2023-01-16 03:20:27.310,10632128634880
2023-01-16 03:21:27.310,10632128569344
2023-01-16 03:22:27.310,10632128569344
2023-01-16 03:23:27.310,10632128569344
2023-01-16 03:24:27.310,10632128569344
2023-01-16 03:25:27.310,10632128569344
2023-01-16 03:26:27.310,10632127848448
2023-01-16 03:27:27.310,10632127848448
2023-01-16 03:28:27.310,10632122998784
2023-01-16 03:29:27.310,10632122998784
2023-01-16 03:30:27.310,10632122998784
2023-01-16 03:31:27.310,10632122933248
2023-01-16 03:32:27.310,10632122933248
2023-01-16 03:33:27.310,10632122933248
2023-01-16 03:34:27.310,10632122933248
2023-01-16 03:35:27.310,10632122933248
2023-01-16 03:36:27.310,10632122933248
2023-01-16 03:37:27.310,10632122933248
2023-01-16 03:38:27.310,10632118018048
2023-01-16 03:39:27.310,10632118018048
2023-01-16 03:40:27.310,10632118018048
2023-01-16 03:41:27.310,10632118018048
2023-01-16 03:42:27.310,10632118018048
2023-01-16 03:43:27.310,10632118018048
2023-01-16 03:44:27.310,10632118018048
2023-01-16 03:45:27.310,10632118018048
2023-01-16 03:46:27.310,10632118018048
2023-01-16 03:47:27.310,10632118018048
2023-01-16 03:48:27.310,10632129814528
2023-01-16 03:49:27.310,10632129814528
2023-01-16 03:50:27.310,10632129814528
2023-01-16 03:51:27.310,10632129683456
2023-01-16 03:52:27.310,10632129683456
2023-01-16 03:53:27.310,10632129683456
2023-01-16 03:54:27.310,10632129683456
2023-01-16 03:55:27.310,10632129683456
2023-01-16 03:56:27.310,10632129683456
2023-01-16 03:57:27.310,10632129683456
2023-01-16 03:58:27.310,10632124702720
2023-01-16 03:59:27.310,10632124702720
2023-01-16 04:00:27.310,10632124702720
2023-01-16 04:01:27.310,10632124702720
2023-01-16 04:02:27.316,10632124702720
2023-01-16 04:03:27.310,10632124702720
2023-01-16 04:04:27.310,10632124702720
2023-01-16 04:05:27.310,10632124702720
2023-01-16 04:06:27.310,10632124702720
2023-01-16 04:07:27.310,10632124702720
2023-01-16 04:08:27.310,10632123916288
2023-01-16 04:09:27.310,10632123916288
2023-01-16 04:10:27.310,10632123916288
2023-01-16 04:11:27.310,10632123785216
2023-01-16 04:12:27.310,10632123785216
2023-01-16 04:13:27.310,10632123785216
2023-01-16 04:14:27.310,10632123785216
2023-01-16 04:15:27.310,10632123785216
2023-01-16 04:16:27.310,10632123785216
2023-01-16 04:17:27.310,10632123785216
2023-01-16 04:18:27.310,10632122802176
2023-01-16 04:19:27.310,10632122802176
2023-01-16 04:20:27.310,10632122802176
2023-01-16 04:21:27.310,10632122736640
2023-01-16 04:22:27.310,10632122736640
2023-01-16 04:23:27.310,10632122736640
2023-01-16 04:24:27.310,10632122736640
2023-01-16 04:25:27.310,10632122736640
2023-01-16 04:26:27.310,10632122736640
2023-01-16 04:27:27.310,10632122736640
2023-01-16 04:28:27.310,10632122212352
2023-01-16 04:29:27.310,10632122212352
2023-01-16 04:30:27.310,10632122212352
2023-01-16 04:31:27.310,10632122146816
2023-01-16 04:32:27.310,10632122146816
2023-01-16 04:33:27.312,10632122146816
2023-01-16 04:34:27.310,10632122146816
2023-01-16 04:35:27.310,10632122146816
2023-01-16 04:36:27.310,10632122146816
2023-01-16 04:37:27.314,10632122146816
2023-01-16 04:38:27.310,10632116969472
2023-01-16 04:39:27.310,10632116969472
2023-01-16 04:40:27.310,10632116969472
2023-01-16 04:41:27.310,10632116969472
2023-01-16 04:42:27.310,10632116969472
2023-01-16 04:43:27.310,10632116969472
2023-01-16 04:44:27.314,10632116969472
2023-01-16 04:45:27.310,10632116969472
2023-01-16 04:46:27.310,10632116969472
2023-01-16 04:47:27.310,10632116969472
2023-01-16 04:48:27.310,10632112316416
2023-01-16 04:49:27.314,10632112316416
2023-01-16 04:50:27.310,10632112316416
2023-01-16 04:51:27.310,10632112185344
2023-01-16 04:52:27.310,10632112185344
2023-01-16 04:53:27.380,10632112185344
2023-01-16 04:54:27.310,10632112185344
2023-01-16 04:55:27.310,10632112185344
2023-01-16 04:56:27.310,10632112185344
2023-01-16 04:57:27.310,10632112185344
2023-01-16 04:58:27.310,10632107139072
2023-01-16 04:59:27.310,10632107139072
2023-01-16 05:00:27.310,10632107139072
2023-01-16 05:01:27.310,10632106942464
2023-01-16 05:02:27.310,10632106942464
2023-01-16 05:03:27.310,10632106942464
2023-01-16 05:04:27.310,10632106942464
2023-01-16 05:05:27.310,10632106942464
2023-01-16 05:06:27.310,10632106942464
2023-01-16 05:07:27.310,10632106942464
2023-01-16 05:08:27.310,10632106483712
2023-01-16 05:09:27.314,10632106483712
2023-01-16 05:10:27.310,10632106483712
2023-01-16 05:11:27.314,10632106352640
2023-01-16 05:12:27.310,10632106352640
2023-01-16 05:13:27.310,10632106352640
2023-01-16 05:14:27.310,10632106352640
2023-01-16 05:15:27.310,10632106352640
2023-01-16 05:16:27.310,10632106352640
2023-01-16 05:17:27.310,10632106352640
2023-01-16 05:18:27.310,10632117886976
2023-01-16 05:19:27.310,10632117886976
