TIME, VALUE
2023-01-15 20:18:07.181,1229512704
2023-01-15 20:19:07.181,1229512704
2023-01-15 20:20:07.181,1229512704
2023-01-15 20:21:07.181,1229643776
2023-01-15 20:22:07.181,1229643776
2023-01-15 20:23:07.181,1229643776
2023-01-15 20:24:07.181,1229643776
2023-01-15 20:25:07.181,1229643776
2023-01-15 20:26:07.181,1229643776
2023-01-15 20:27:07.181,1229643776
2023-01-15 20:28:07.181,1230233600
2023-01-15 20:29:07.181,1230233600
2023-01-15 20:30:07.181,1230233600
2023-01-15 20:31:07.183,1234493440
2023-01-15 20:32:07.181,1234493440
2023-01-15 20:33:07.181,1234493440
2023-01-15 20:34:07.181,1234493440
2023-01-15 20:35:07.181,1234493440
2023-01-15 20:36:07.181,1234493440
2023-01-15 20:37:07.181,1234493440
2023-01-15 20:38:07.181,1235279872
2023-01-15 20:39:07.181,1235279872
2023-01-15 20:40:07.181,1235279872
2023-01-15 20:41:07.181,1235410944
2023-01-15 20:42:07.181,1235410944
2023-01-15 20:43:07.181,1235410944
2023-01-15 20:44:07.181,1235410944
2023-01-15 20:45:07.181,1235410944
2023-01-15 20:46:07.181,1235410944
2023-01-15 20:47:07.181,1235410944
2023-01-15 20:48:07.186,1236000768
2023-01-15 20:49:07.183,1236000768
2023-01-15 20:50:07.181,1236492288
2023-01-15 20:51:07.181,1236557824
2023-01-15 20:52:07.181,1236557824
2023-01-15 20:53:07.181,1236557824
2023-01-15 20:54:07.181,1236557824
2023-01-15 20:55:07.181,1236557824
2023-01-15 20:56:07.181,1236557824
2023-01-15 20:57:07.181,1236557824
2023-01-15 20:58:07.181,1241473024
2023-01-15 20:59:07.181,1241473024
2023-01-15 21:00:07.181,1241473024
2023-01-15 21:01:07.181,1241538560
2023-01-15 21:02:07.181,1241538560
2023-01-15 21:03:07.181,1241538560
2023-01-15 21:04:07.181,1241538560
2023-01-15 21:05:07.181,1241538560
2023-01-15 21:06:07.181,1241538560
2023-01-15 21:07:07.181,1241538560
2023-01-15 21:08:07.181,1246257152
2023-01-15 21:09:07.181,1246257152
2023-01-15 21:10:07.181,1246257152
2023-01-15 21:11:07.181,1246388224
2023-01-15 21:12:07.181,1246388224
2023-01-15 21:13:07.181,1246388224
2023-01-15 21:14:07.181,1246388224
2023-01-15 21:15:07.181,1246388224
2023-01-15 21:16:07.181,1246388224
2023-01-15 21:17:07.181,1246388224
2023-01-15 21:18:07.181,1230790656
2023-01-15 21:19:07.181,1230790656
2023-01-15 21:20:07.181,1230790656
2023-01-15 21:21:07.181,1230856192
2023-01-15 21:22:07.181,1230856192
2023-01-15 21:23:07.181,1230856192
2023-01-15 21:24:07.183,1230856192
2023-01-15 21:25:07.181,1230856192
2023-01-15 21:26:07.181,1230856192
2023-01-15 21:27:07.181,1230856192
2023-01-15 21:28:07.183,1231511552
2023-01-15 21:29:07.181,1231511552
2023-01-15 21:30:07.181,1231511552
2023-01-15 21:31:07.181,1231642624
2023-01-15 21:32:07.181,1231642624
2023-01-15 21:33:07.181,1231642624
2023-01-15 21:34:07.181,1231642624
2023-01-15 21:35:07.181,1231642624
2023-01-15 21:36:07.181,1231642624
2023-01-15 21:37:07.181,1231642624
2023-01-15 21:38:07.181,1232297984
2023-01-15 21:39:07.181,1232297984
2023-01-15 21:40:07.181,1232297984
2023-01-15 21:41:07.181,1232363520
2023-01-15 21:42:07.181,1232363520
2023-01-15 21:43:07.181,1232363520
2023-01-15 21:44:07.181,1232363520
2023-01-15 21:45:07.181,1232363520
2023-01-15 21:46:07.181,1232363520
2023-01-15 21:47:07.181,1232363520
2023-01-15 21:48:07.181,1237147648
2023-01-15 21:49:07.181,1237147648
2023-01-15 21:50:07.181,1237147648
2023-01-15 21:51:07.181,1237344256
2023-01-15 21:52:07.181,1237344256
2023-01-15 21:53:07.181,1237344256
2023-01-15 21:54:07.181,1237344256
2023-01-15 21:55:07.181,1237344256
2023-01-15 21:56:07.181,1237344256
2023-01-15 21:57:07.181,1237344256
2023-01-15 21:58:07.181,1237999616
2023-01-15 21:59:07.181,1237999616
2023-01-15 22:00:07.181,1237999616
2023-01-15 22:01:07.181,1242259456
2023-01-15 22:02:07.181,1242259456
2023-01-15 22:03:07.181,1242259456
2023-01-15 22:04:07.181,1242259456
2023-01-15 22:05:07.181,1242259456
2023-01-15 22:06:07.181,1242259456
2023-01-15 22:07:07.181,1242259456
2023-01-15 22:08:07.181,1230266368
2023-01-15 22:09:07.181,1230266368
2023-01-15 22:10:07.181,1230266368
2023-01-15 22:11:07.181,1230331904
2023-01-15 22:12:07.181,1230331904
2023-01-15 22:13:07.181,1230331904
2023-01-15 22:14:07.181,1230331904
2023-01-15 22:15:07.181,1230331904
2023-01-15 22:16:07.181,1230331904
2023-01-15 22:17:07.181,1230331904
2023-01-15 22:18:07.181,1235574784
2023-01-15 22:19:07.181,1235640320
2023-01-15 22:20:07.181,1235640320
2023-01-15 22:21:07.181,1235705856
2023-01-15 22:22:07.181,1235705856
2023-01-15 22:23:07.181,1235705856
2023-01-15 22:24:07.181,1235705856
2023-01-15 22:25:07.181,1235705856
2023-01-15 22:26:07.181,1235705856
2023-01-15 22:27:07.181,1235705856
2023-01-15 22:28:07.181,1236361216
2023-01-15 22:29:07.181,1236361216
2023-01-15 22:30:07.181,1236361216
2023-01-15 22:31:07.181,1236426752
2023-01-15 22:32:07.181,1236426752
2023-01-15 22:33:07.181,1236426752
2023-01-15 22:34:07.181,1236426752
2023-01-15 22:35:07.181,1236426752
2023-01-15 22:36:07.181,1236426752
2023-01-15 22:37:07.181,1236426752
2023-01-15 22:38:07.181,1237344256
2023-01-15 22:39:07.181,1238065152
2023-01-15 22:40:07.181,1238065152
2023-01-15 22:41:07.181,1238261760
2023-01-15 22:42:07.181,1238261760
2023-01-15 22:43:07.181,1238261760
2023-01-15 22:44:07.181,1238261760
2023-01-15 22:45:07.181,1238261760
2023-01-15 22:46:07.181,1238261760
2023-01-15 22:47:07.181,1238261760
2023-01-15 22:48:07.181,1242980352
2023-01-15 22:49:07.181,1242980352
2023-01-15 22:50:07.181,1242980352
2023-01-15 22:51:07.181,1243111424
2023-01-15 22:52:07.181,1243111424
2023-01-15 22:53:07.181,1243111424
2023-01-15 22:54:07.181,1243111424
2023-01-15 22:55:07.181,1243111424
2023-01-15 22:56:07.181,1243111424
2023-01-15 22:57:07.181,1243111424
2023-01-15 22:58:07.181,1243832320
2023-01-15 22:59:07.181,1243832320
2023-01-15 23:00:07.183,1243832320
2023-01-15 23:01:07.183,1243963392
2023-01-15 23:02:07.181,1243963392
2023-01-15 23:03:07.181,1243963392
2023-01-15 23:04:07.181,1243963392
2023-01-15 23:05:07.181,1243963392
2023-01-15 23:06:07.181,1243963392
2023-01-15 23:07:07.181,1243963392
2023-01-15 23:08:07.183,1248747520
2023-01-15 23:09:07.181,1248747520
2023-01-15 23:10:07.181,1248747520
2023-01-15 23:11:07.181,1248878592
2023-01-15 23:12:07.181,1248878592
2023-01-15 23:13:07.181,1248878592
2023-01-15 23:14:07.181,1248878592
2023-01-15 23:15:07.181,1248878592
2023-01-15 23:16:07.181,1248878592
2023-01-15 23:17:07.181,1248878592
2023-01-15 23:18:07.181,1253859328
2023-01-15 23:19:07.181,1253859328
2023-01-15 23:20:07.181,1253859328
2023-01-15 23:21:07.186,1253990400
2023-01-15 23:22:07.183,1253990400
2023-01-15 23:23:07.181,1253990400
2023-01-15 23:24:07.181,1253990400
2023-01-15 23:25:07.181,1253990400
2023-01-15 23:26:07.181,1253990400
2023-01-15 23:27:07.181,1253990400
2023-01-15 23:28:07.181,1262968832
2023-01-15 23:29:07.181,1262968832
2023-01-15 23:30:07.181,1262968832
2023-01-15 23:31:07.181,1263034368
2023-01-15 23:32:07.181,1263034368
2023-01-15 23:33:07.181,1263034368
2023-01-15 23:34:07.181,1263034368
2023-01-15 23:35:07.181,1263034368
2023-01-15 23:36:07.181,1263034368
2023-01-15 23:37:07.181,1263034368
2023-01-15 23:38:07.181,1263951872
2023-01-15 23:39:07.181,1263951872
2023-01-15 23:40:07.181,1263951872
2023-01-15 23:41:07.181,1263951872
2023-01-15 23:42:07.181,1263951872
2023-01-15 23:43:07.181,1263951872
2023-01-15 23:44:07.181,1263951872
2023-01-15 23:45:07.181,1263951872
2023-01-15 23:46:07.181,1263951872
2023-01-15 23:47:07.181,1263951872
2023-01-15 23:48:07.181,1247895552
2023-01-15 23:49:07.181,1247895552
2023-01-15 23:50:07.181,1247895552
2023-01-15 23:51:07.181,1247961088
2023-01-15 23:52:07.181,1247961088
2023-01-15 23:53:07.181,1247961088
2023-01-15 23:54:07.181,1247961088
2023-01-15 23:55:07.181,1247961088
2023-01-15 23:56:07.181,1247961088
2023-01-15 23:57:07.181,1247961088
2023-01-15 23:58:07.181,1248878592
2023-01-15 23:59:07.181,1248878592
2023-01-16 00:00:07.181,1248878592
2023-01-16 00:01:07.181,1249075200
2023-01-16 00:02:07.181,1249075200
2023-01-16 00:03:07.181,1249075200
2023-01-16 00:04:07.181,1249599488
2023-01-16 00:05:07.181,1249599488
2023-01-16 00:06:07.181,1249599488
2023-01-16 00:07:07.181,1249894400
2023-01-16 00:08:07.181,1254744064
2023-01-16 00:09:07.181,1254744064
2023-01-16 00:10:07.181,1254744064
2023-01-16 00:11:07.181,1254809600
2023-01-16 00:12:07.181,1254809600
2023-01-16 00:13:07.181,1254809600
2023-01-16 00:14:07.181,1254809600
2023-01-16 00:15:07.181,1254809600
2023-01-16 00:16:07.183,1254809600
2023-01-16 00:17:07.181,1254809600
2023-01-16 00:18:07.181,1255661568
2023-01-16 00:19:07.181,1255661568
2023-01-16 00:20:07.181,1255661568
2023-01-16 00:21:07.181,1255792640
2023-01-16 00:22:07.181,1255792640
2023-01-16 00:23:07.181,1255792640
2023-01-16 00:24:07.181,1255792640
2023-01-16 00:25:07.181,1255792640
2023-01-16 00:26:07.181,1255792640
2023-01-16 00:27:07.181,1255792640
2023-01-16 00:28:07.181,1256382464
2023-01-16 00:29:07.181,1256382464
2023-01-16 00:30:07.181,1256382464
2023-01-16 00:31:07.181,1256448000
2023-01-16 00:32:07.181,1256448000
2023-01-16 00:33:07.181,1256448000
2023-01-16 00:34:07.181,1256448000
2023-01-16 00:35:07.181,1256448000
2023-01-16 00:36:07.181,1256448000
2023-01-16 00:37:07.181,1256448000
2023-01-16 00:38:07.181,1261363200
2023-01-16 00:39:07.181,1261363200
2023-01-16 00:40:07.181,1261363200
2023-01-16 00:41:07.181,1261494272
2023-01-16 00:42:07.181,1261494272
2023-01-16 00:43:07.181,1261494272
2023-01-16 00:44:07.181,1261494272
2023-01-16 00:45:07.181,1261494272
2023-01-16 00:46:07.181,1261494272
2023-01-16 00:47:07.181,1261494272
2023-01-16 00:48:07.181,1266278400
2023-01-16 00:49:07.181,1266278400
2023-01-16 00:50:07.181,1266278400
2023-01-16 00:51:07.181,1266343936
2023-01-16 00:52:07.181,1266343936
2023-01-16 00:53:07.183,1266343936
2023-01-16 00:54:07.181,1266343936
2023-01-16 00:55:07.181,1266343936
2023-01-16 00:56:07.181,1266343936
2023-01-16 00:57:07.181,1266343936
2023-01-16 00:58:07.181,1271455744
2023-01-16 00:59:07.181,1271455744
2023-01-16 01:00:07.181,1271455744
2023-01-16 01:01:07.181,1275846656
2023-01-16 01:02:07.181,1275846656
2023-01-16 01:03:07.181,1275846656
2023-01-16 01:04:07.181,1275846656
2023-01-16 01:05:07.181,1275846656
2023-01-16 01:06:07.181,1275846656
2023-01-16 01:07:07.181,1275846656
2023-01-16 01:08:07.181,1259724800
2023-01-16 01:09:07.181,1259724800
2023-01-16 01:10:07.181,1259724800
2023-01-16 01:11:07.181,1259921408
2023-01-16 01:12:07.181,1259921408
2023-01-16 01:13:07.181,1259921408
2023-01-16 01:14:07.181,1259921408
2023-01-16 01:15:07.181,1259921408
2023-01-16 01:16:07.181,1259921408
2023-01-16 01:17:07.181,1259921408
2023-01-16 01:18:07.183,1248059392
2023-01-16 01:19:07.181,1248190464
2023-01-16 01:20:07.181,1248190464
2023-01-16 01:21:07.181,1248321536
2023-01-16 01:22:07.181,1248321536
2023-01-16 01:23:07.183,1248321536
2023-01-16 01:24:07.181,1248321536
2023-01-16 01:25:07.186,1248321536
2023-01-16 01:26:07.181,1248321536
2023-01-16 01:27:07.181,1248321536
2023-01-16 01:28:07.181,1248911360
2023-01-16 01:29:07.181,1248911360
2023-01-16 01:30:07.181,1248911360
2023-01-16 01:31:07.181,1248976896
2023-01-16 01:32:07.181,1248976896
2023-01-16 01:33:07.181,1248976896
2023-01-16 01:34:07.181,1248976896
2023-01-16 01:35:07.181,1248976896
2023-01-16 01:36:07.181,1248976896
2023-01-16 01:37:07.183,1248976896
2023-01-16 01:38:07.181,1249763328
2023-01-16 01:39:07.181,1249763328
2023-01-16 01:40:07.181,1249763328
2023-01-16 01:41:07.181,1249894400
2023-01-16 01:42:07.181,1249894400
2023-01-16 01:43:07.181,1249894400
2023-01-16 01:44:07.181,1249894400
2023-01-16 01:45:07.181,1249894400
2023-01-16 01:46:07.181,1249894400
2023-01-16 01:47:07.181,1249894400
2023-01-16 01:48:07.181,1233707008
2023-01-16 01:49:07.181,1233707008
2023-01-16 01:50:07.181,1233707008
2023-01-16 01:51:07.181,1233707008
2023-01-16 01:52:07.181,1233707008
2023-01-16 01:53:07.181,1233707008
2023-01-16 01:54:07.181,1233772544
2023-01-16 01:55:07.181,1233772544
2023-01-16 01:56:07.181,1233772544
2023-01-16 01:57:07.181,1233772544
2023-01-16 01:58:07.181,1234427904
2023-01-16 01:59:07.181,1234427904
2023-01-16 02:00:07.181,1234427904
2023-01-16 02:01:07.181,1243013120
2023-01-16 02:02:07.181,1243013120
2023-01-16 02:03:07.181,1243013120
2023-01-16 02:04:07.181,1243013120
2023-01-16 02:05:07.181,1243013120
2023-01-16 02:06:07.181,1243013120
2023-01-16 02:07:07.181,1243013120
2023-01-16 02:08:07.181,1247928320
2023-01-16 02:09:07.181,1247928320
2023-01-16 02:10:07.181,1247928320
2023-01-16 02:11:07.181,1247993856
2023-01-16 02:12:07.181,1247993856
2023-01-16 02:13:07.181,1247993856
2023-01-16 02:14:07.181,1247993856
2023-01-16 02:15:07.181,1247993856
2023-01-16 02:16:07.181,1247993856
2023-01-16 02:17:07.181,1247993856
2023-01-16 02:18:07.181,1253236736
2023-01-16 02:19:07.181,1253236736
2023-01-16 02:20:07.181,1253236736
2023-01-16 02:21:07.181,1253302272
2023-01-16 02:22:07.181,1253302272
2023-01-16 02:23:07.181,1253302272
2023-01-16 02:24:07.181,1253302272
2023-01-16 02:25:07.181,1253302272
2023-01-16 02:26:07.181,1253302272
2023-01-16 02:27:07.181,1253302272
2023-01-16 02:28:07.181,1254088704
2023-01-16 02:29:07.181,1254088704
2023-01-16 02:30:07.181,1254088704
2023-01-16 02:31:07.181,1254088704
2023-01-16 02:32:07.181,1254088704
2023-01-16 02:33:07.181,1254088704
2023-01-16 02:34:07.181,1254088704
2023-01-16 02:35:07.181,1254088704
2023-01-16 02:36:07.181,1254088704
2023-01-16 02:37:07.181,1254088704
2023-01-16 02:38:07.181,1254809600
2023-01-16 02:39:07.181,1254809600
2023-01-16 02:40:07.181,1254809600
2023-01-16 02:41:07.181,1255006208
2023-01-16 02:42:07.181,1255006208
2023-01-16 02:43:07.181,1255006208
2023-01-16 02:44:07.181,1255006208
2023-01-16 02:45:07.181,1255006208
2023-01-16 02:46:07.181,1255006208
2023-01-16 02:47:07.181,1255006208
2023-01-16 02:48:07.181,1255596032
2023-01-16 02:49:07.181,1255596032
2023-01-16 02:50:07.181,1255596032
2023-01-16 02:51:07.181,1255727104
2023-01-16 02:52:07.181,1255727104
2023-01-16 02:53:07.181,1255727104
2023-01-16 02:54:07.181,1255727104
2023-01-16 02:55:07.181,1255727104
2023-01-16 02:56:07.181,1255727104
2023-01-16 02:57:07.181,1255727104
2023-01-16 02:58:07.181,1260642304
2023-01-16 02:59:07.181,1260707840
2023-01-16 03:00:07.181,1260707840
2023-01-16 03:01:07.181,1260707840
2023-01-16 03:02:07.181,1260707840
2023-01-16 03:03:07.181,1260707840
2023-01-16 03:04:07.181,1260707840
2023-01-16 03:05:07.181,1260707840
2023-01-16 03:06:07.181,1260707840
2023-01-16 03:07:07.181,1260707840
2023-01-16 03:08:07.181,1261363200
2023-01-16 03:09:07.181,1261363200
2023-01-16 03:10:07.181,1261363200
2023-01-16 03:11:07.181,1261428736
2023-01-16 03:12:07.181,1261428736
2023-01-16 03:13:07.181,1261428736
2023-01-16 03:14:07.181,1261428736
2023-01-16 03:15:07.181,1261428736
2023-01-16 03:16:07.181,1261428736
2023-01-16 03:17:07.181,1261428736
2023-01-16 03:18:07.181,1266671616
2023-01-16 03:19:07.181,1266671616
2023-01-16 03:20:07.181,1266671616
2023-01-16 03:21:07.181,1266737152
2023-01-16 03:22:07.181,1266737152
2023-01-16 03:23:07.181,1266737152
2023-01-16 03:24:07.181,1266737152
2023-01-16 03:25:07.181,1266737152
2023-01-16 03:26:07.181,1267326976
2023-01-16 03:27:07.181,1267458048
2023-01-16 03:28:07.181,1272307712
2023-01-16 03:29:07.181,1272307712
2023-01-16 03:30:07.181,1272307712
2023-01-16 03:31:07.181,1272373248
2023-01-16 03:32:07.181,1272373248
2023-01-16 03:33:07.181,1272373248
2023-01-16 03:34:07.181,1272373248
2023-01-16 03:35:07.181,1272373248
2023-01-16 03:36:07.181,1272373248
2023-01-16 03:37:07.181,1272373248
2023-01-16 03:38:07.181,1277222912
2023-01-16 03:39:07.181,1277288448
2023-01-16 03:40:07.181,1277288448
2023-01-16 03:41:07.181,1277288448
2023-01-16 03:42:07.181,1277288448
2023-01-16 03:43:07.181,1277288448
2023-01-16 03:44:07.181,1277288448
2023-01-16 03:45:07.181,1277288448
2023-01-16 03:46:07.181,1277288448
2023-01-16 03:47:07.181,1277288448
2023-01-16 03:48:07.181,1265491968
2023-01-16 03:49:07.181,1265491968
2023-01-16 03:50:07.181,1265491968
2023-01-16 03:51:07.181,1265623040
2023-01-16 03:52:07.181,1265623040
2023-01-16 03:53:07.181,1265623040
2023-01-16 03:54:07.181,1265623040
2023-01-16 03:55:07.181,1265623040
2023-01-16 03:56:07.181,1265623040
2023-01-16 03:57:07.181,1265623040
2023-01-16 03:58:07.181,1270603776
2023-01-16 03:59:07.181,1270603776
2023-01-16 04:00:07.181,1270603776
2023-01-16 04:01:07.181,1270603776
2023-01-16 04:02:07.181,1270603776
2023-01-16 04:03:07.181,1270603776
2023-01-16 04:04:07.181,1270603776
2023-01-16 04:05:07.181,1270603776
2023-01-16 04:06:07.181,1270603776
2023-01-16 04:07:07.181,1270603776
2023-01-16 04:08:07.181,1271390208
2023-01-16 04:09:07.181,1271390208
2023-01-16 04:10:07.181,1271390208
2023-01-16 04:11:07.181,1271521280
2023-01-16 04:12:07.184,1271521280
2023-01-16 04:13:07.181,1271521280
2023-01-16 04:14:07.181,1271521280
2023-01-16 04:15:07.181,1271521280
2023-01-16 04:16:07.181,1271521280
2023-01-16 04:17:07.181,1271521280
2023-01-16 04:18:07.181,1272307712
2023-01-16 04:19:07.181,1272504320
2023-01-16 04:20:07.181,1272504320
2023-01-16 04:21:07.181,1272569856
2023-01-16 04:22:07.181,1272569856
2023-01-16 04:23:07.181,1272569856
2023-01-16 04:24:07.181,1272569856
2023-01-16 04:25:07.181,1272569856
2023-01-16 04:26:07.181,1272569856
2023-01-16 04:27:07.181,1272569856
2023-01-16 04:28:07.181,1273094144
2023-01-16 04:29:07.181,1273094144
2023-01-16 04:30:07.181,1273094144
2023-01-16 04:31:07.181,1273159680
2023-01-16 04:32:07.181,1273159680
2023-01-16 04:33:07.181,1273159680
2023-01-16 04:34:07.181,1273159680
2023-01-16 04:35:07.181,1273159680
2023-01-16 04:36:07.181,1273159680
2023-01-16 04:37:07.181,1273159680
2023-01-16 04:38:07.181,1278337024
2023-01-16 04:39:07.181,1278337024
2023-01-16 04:40:07.181,1278337024
2023-01-16 04:41:07.183,1278337024
2023-01-16 04:42:07.181,1278337024
2023-01-16 04:43:07.181,1278337024
2023-01-16 04:44:07.181,1278337024
2023-01-16 04:45:07.181,1278337024
2023-01-16 04:46:07.181,1278337024
2023-01-16 04:47:07.181,1278337024
2023-01-16 04:48:07.181,1282990080
2023-01-16 04:49:07.181,1282990080
2023-01-16 04:50:07.181,1282990080
2023-01-16 04:51:07.181,1283121152
2023-01-16 04:52:07.181,1283121152
2023-01-16 04:53:07.181,1283121152
2023-01-16 04:54:07.181,1283121152
2023-01-16 04:55:07.181,1283121152
2023-01-16 04:56:07.181,1283121152
2023-01-16 04:57:07.181,1283121152
2023-01-16 04:58:07.181,1288167424
2023-01-16 04:59:07.181,1288167424
2023-01-16 05:00:07.181,1288167424
2023-01-16 05:01:07.181,1288364032
2023-01-16 05:02:07.181,1288364032
2023-01-16 05:03:07.181,1288364032
2023-01-16 05:04:07.181,1288364032
2023-01-16 05:05:07.181,1288364032
2023-01-16 05:06:07.181,1288364032
2023-01-16 05:07:07.181,1288364032
2023-01-16 05:08:07.181,1288822784
2023-01-16 05:09:07.184,1288822784
2023-01-16 05:10:07.181,1288822784
2023-01-16 05:11:07.181,1288888320
2023-01-16 05:12:07.181,1288953856
2023-01-16 05:13:07.181,1288953856
2023-01-16 05:14:07.183,1288953856
2023-01-16 05:15:07.181,1288953856
2023-01-16 05:16:07.181,1288953856
2023-01-16 05:17:07.181,1288953856
2023-01-16 05:18:07.181,1277288448
2023-01-16 05:19:07.181,1277419520
2023-01-16 05:20:07.181,1277419520
2023-01-16 05:21:07.181,1277485056
2023-01-16 05:22:07.181,1277485056
2023-01-16 05:23:07.181,1277485056
2023-01-16 05:24:07.181,1277485056
2023-01-16 05:25:07.183,1277485056
2023-01-16 05:26:07.181,1277485056
2023-01-16 05:27:07.181,1277485056
2023-01-16 05:28:07.181,1278009344
2023-01-16 05:29:07.181,1278009344
2023-01-16 05:30:07.181,1278009344
2023-01-16 05:31:07.181,1278074880
2023-01-16 05:32:07.181,1278205952
2023-01-16 05:33:07.181,1278205952
2023-01-16 05:34:07.181,1278205952
2023-01-16 05:35:07.181,1278205952
2023-01-16 05:36:07.181,1278205952
2023-01-16 05:37:07.181,1278205952
2023-01-16 05:38:07.181,1262018560
2023-01-16 05:39:07.181,1262018560
2023-01-16 05:40:07.181,1262018560
2023-01-16 05:41:07.181,1262149632
2023-01-16 05:42:07.181,1262149632
2023-01-16 05:43:07.181,1262149632
2023-01-16 05:44:07.181,1262149632
2023-01-16 05:45:07.181,1262149632
2023-01-16 05:46:07.181,1262149632
2023-01-16 05:47:07.181,1262149632
2023-01-16 05:48:07.183,1262804992
2023-01-16 05:49:07.181,1262804992
2023-01-16 05:50:07.181,1262804992
2023-01-16 05:51:07.181,1262804992
2023-01-16 05:52:07.181,1262936064
2023-01-16 05:53:07.181,1262936064
